X,Y,Z
-0.3623444301623807,1.552258248058716,-0.5218558780674452
-0.3257110825204711,1.5618576291590864,-0.4861452934788477
-0.2881853265397058,1.5635736960589517,-0.4452031650828789
-0.2536192450117754,1.558758628436256,-0.4016093151129438
-0.2248791959683359,1.5490708918641758,-0.3580880940409834
-0.2037633208736684,1.536284537352916,-0.3172082297423249
-0.1910305842270689,1.5221191168711918,-0.2811507383641561
-0.1865187192872846,1.5081021625020954,-0.2515922433268968
-0.1892790675733458,1.495471173890353,-0.2297140791067843
-0.1976410193468957,1.4851312718588547,-0.2162809456386615
-0.2092947742683156,1.477662847007977,-0.2116976573976303
-0.2215336140817334,1.4732587706258933,-0.2158949169795963
-0.2316091534799496,1.4715190051925433,-0.2280036985373989
-0.237143690809114,1.4713530264956318,-0.246179649482185
-0.236513189628814,1.4712539411854362,-0.2680074542553916
-0.2290460153974166,1.4697986955608933,-0.2912672413117009
-0.2150467701564574,1.466038357053039,-0.3143117953782523
-0.1956172096117792,1.4596180780605126,-0.335822955307654
-0.1722889068757277,1.45071501129807,-0.3545729553462812
-0.1467416159126175,1.439892795988481,-0.3695679998148591
-0.1206544412072515,1.427848086839454,-0.3802229229877034
-0.0956036123168303,1.4152025576839569,-0.3863403638737562
-0.0731064478755487,1.402540072710323,-0.3880053893682746
-0.0546956623971454,1.3905187923307107,-0.3854625005537875
-0.0417375165222481,1.3798388370080543,-0.3790723007035796
-0.0349458496451307,1.37115264347832,-0.3694130381360372
-0.0338591537071103,1.3650454195553945,-0.3574260397152179
-0.0367230784081742,1.362033533866132,-0.3445265958795312
-0.0409820099714044,1.362508505365323,-0.3326520495499608
-0.0440970256824087,1.3666668652166545,-0.3241764326067525
-0.0442544512201713,1.374477371544254,-0.3216264626619905
-0.0407107543524434,1.3856444863744903,-0.3272152654591743
-0.0337070427238724,1.3995133996068965,-0.3423402290939192
-0.0241283409347252,1.4150014012926473,-0.3672211131306258
-0.0132229490920487,1.4307125647332102,-0.4007829473101232
-0.0024632076983817,1.4452333786200722,-0.4408487722400359
0.0065781527682863,1.4574326406972131,-0.4845565754918877
0.0123801614053606,1.4666037519497257,-0.5287577035867059
0.0136669804018997,1.4724274833222022,-0.570272069962847
0.0096787976953864,1.4748602307160097,-0.6060620510519721
0.0004068696386582,1.4740735967212135,-0.6334406330219797
-0.0134366737400682,1.470474053523645,-0.6503895450760893
-0.030765187258773,1.4647218292763435,-0.6558896279726747
-0.0504945171158672,1.4576781316873042,-0.6500398371953531
-0.0716136295851564,1.4502986751712603,-0.633913816880014
-0.0930126043746574,1.443514050211288,-0.6092830243506808
-0.1134783695026538,1.4381166227906972,-0.5783176618253896
-0.1321005212001233,1.4346728394630397,-0.5433969303576347
-0.1487980113847684,1.433442690938589,-0.5070943957246368
-0.1644241082228213,1.4342915613940814,-0.4721639167208087
-0.1803291436595374,1.4367171579290174,-0.4413230801458141
-0.1977388098878041,1.440113807008122,-0.416840094674048
-0.2172842800620984,1.4441048011153086,-0.4000685069112391
-0.2387956935408718,1.4486370359448093,-0.3911287637236695
-0.2612817759535067,1.4538010501356862,-0.3889474054029442
-0.2829430903555035,1.4596010941805666,-0.3916912115887221
-0.3012160610468062,1.465860030344241,-0.3973897259188147
-0.3130037700021504,1.4722578015834231,-0.4044931419329147
-0.3151851056941618,1.478396276255939,-0.4121707226109515
-0.3053384577054476,1.483834387554056,-0.4202750271614736
-0.2824709717849965,1.4881151584705632,-0.4291309134250854
-0.2474432870249834,1.490797024272411,-0.4393350868565982
-0.2028882719971229,1.4914942474671593,-0.4515489219166553
-0.1526925546377852,1.4899500975966715,-0.4662437374789456
-0.1013059481748483,1.4861311481078954,-0.4834610092189613
-0.053090604744459,1.480282843622381,-0.502673619968048
-0.0117158424098149,1.4729047734763832,-0.5228551131584069
0.0203271783240691,1.464667051118821,-0.5427429338390437
0.041784893895801,1.456315390535848,-0.5610277376145649
0.0522282639362392,1.4485832393225604,-0.576349675490326
0.0516343610623423,1.442107684606824,-0.5873916810334177
0.0403416478910031,1.4373472259842852,-0.5932030153717469
0.0192885988947576,1.4345055833055678,-0.5934410048274272
-0.0097120849700659,1.433485485113555,-0.5883197063327172
-0.0438940767416846,1.4339167779913495,-0.5784076422417539
-0.0798311609055928,1.4352748315879544,-0.5644893392122159
-0.1140895364961781,1.4370255980142066,-0.5475771756479086
-0.1439971856073774,1.4387179102892862,-0.5289441884475787
-0.1680980784065763,1.4400322695269845,-0.50997286333058
-0.186031041613729,1.440823760616526,-0.4918659849150013
-0.1981626203644473,1.4411261554857582,-0.4754723403315518
-0.2054348255532639,1.4410951484622716,-0.461346246520429
-0.2093085962315432,1.4409542566757456,-0.4499468829574368
-0.2114241041633323,1.4409823893493443,-0.4418281576795984
-0.2131228213416501,1.4414823404397643,-0.437698592179417
-0.2152963628313021,1.4426872325395594,-0.4382733165761565
-0.2185065252168061,1.4446708075114676,-0.4439476779943728
-0.2229282762560619,1.4473185815045757,-0.4544857475556123
-0.2280895018261619,1.4503239711684843,-0.4689178395494175
-0.2328050219820024,1.4532007140435803,-0.4856002177607605
-0.2355050632856548,1.4553628093687607,-0.5023237153603921
-0.23475289482284,1.4562576052045932,-0.5165854332656141
-0.2296171767476524,1.455469402330271,-0.5261299097312362
-0.0230256381487228,0.004922148700843,0.0086379141178753
-0.0212605732357141,-0.0247521975566432,-0.0037501859166201
-0.0081699539295739,-0.0156517624629195,-0.0307616673361678
0.0042308090670202,-0.0241229077912906,-0.0110235394060353
-0.0153016003042814,-0.0276901921186034,-0.0236187400353496
0.0010343111333744,-0.0220727387676262,-0.0190510633511258
-0.036938315188052,-0.0237009169422197,-0.0696866545116814
-0.033261441956432,0.0107136994079399,-0.1276943471380811
-0.0513461575407335,0.09538498228282,-0.1628863598043124
-0.0668032081539792,0.1559285172751048,-0.2077759407903455
-0.0992383408813318,0.3323180923990529,-0.3421109568242039
-0.08063967349862,0.479717796347074,-0.3642630919512967
-0.070822004865356,0.68613789906288,-0.439202976830726
-0.0288053924437059,0.8821961023475426,-0.5228703541081013
0.0603264305887061,1.0577451478598583,-0.5928847712479325
0.1602029958057991,1.192419968669742,-0.6717557016334184
0.2621089702707603,1.2827951117474063,-0.7234985891545576
0.3436171215897043,1.3490123095201925,-0.7425789390763958
0.4650929100856216,1.3761689983552194,-0.7817554300501205
0.5115220040376405,1.3670559508071498,-0.756213262056011
0.5413501486254151,1.285657178900108,-0.7466349878835807
0.5322244007733168,1.2903055374894103,-0.7184961790924913
0.466069906914871,1.2613734743033376,-0.7111987953349925
0.3834812432406839,1.2399554896506175,-0.6416840692328188
0.2451333998013919,1.2032603070751822,-0.6160526849286885
0.0972238191088925,1.2446654269994086,-0.5894495871048461
0.0085378284916504,1.2395796303093052,-0.5773765163803444
-0.1064557785489102,1.2595102413208568,-0.5660737731316772
-0.2274685690189116,1.303114891773079,-0.5689261783586491
-0.2781484849344565,1.328633734239212,-0.5653637352551064
-0.3733596937799674,1.3871365681718688,-0.5703937881338985
-0.3660432671219655,1.4254287939370245,-0.5897904234295341
-0.4195256624605488,1.4702358205035686,-0.5661344787931643
-0.3968164719918136,1.4981632446786328,-0.5619003808892229
-0.3801977547037977,1.525041176355831,-0.5514996244483961
-0.3740074869183838,1.5715729923244544,-0.5170506038377735
-0.3010160370098477,1.5665504116150764,-0.4970985836575499
-0.2815262891313606,1.5522596538382318,-0.4719760456163161
-0.2393796797381436,1.550277158568989,-0.4101345319271321
-0.2512277404237935,1.536570817074383,-0.3495997701867044
-0.2164389534921762,1.5437151512630165,-0.2915460050381583
-0.2030296961437841,1.5375804316501434,-0.2903140759782885
-0.1540982768865493,1.5156483029787806,-0.2599901108864793
-0.1651627691381233,1.490686428848086,-0.2056965249247294
-0.1910957084375143,1.492208313183922,-0.198882870597771
-0.2112257895660174,1.4722193606583018,-0.1880281128972109
-0.2090782520505205,1.5081033304503069,-0.1994693114335824
-0.2403487287300823,1.5108934899976385,-0.2217678383439181
-0.2481412814058697,1.4615584398522066,-0.2400079973587937
-0.2449938717232141,1.4988155253692028,-0.282820820892085
-0.2109446910802845,1.4947268610479671,-0.285098790211774
-0.2233744116234737,1.4627921384854874,-0.3287996859587494
-0.2123601856648591,1.4642222918346233,-0.3281764151562694
-0.1803584644435261,1.4541815873973147,-0.3805142726179021
-0.1628107567201741,1.4486299087074148,-0.3552739553857068
-0.1237418550387073,1.4361039273628506,-0.3678389703469189
-0.0820461898985112,1.4308103452352852,-0.3838717717704454
-0.0985492453124131,1.3742403057828234,-0.3843057413404215
-0.0531081022697155,1.3809220815412528,-0.3556550185903614
-0.0581846280284533,1.3776967121759311,-0.3819483234676941
-0.0370714825965334,1.3551337742116425,-0.3788681133553659
-0.0137942355746166,1.3728642254866177,-0.3344334227101794
-0.0445677704419613,1.3479425774055869,-0.3395404201226962
-0.0653194091944281,1.3458261739174635,-0.3314223672547187
-0.0338226490518101,1.3877852640586994,-0.3594314059271155
-0.0576483021089333,1.379922783032107,-0.308803681495353
-0.0549533030831963,1.3992575631256867,-0.3406906402445344
-0.0656916682780243,1.4022662648973172,-0.3313193820383031
-0.042419999067101,1.4175163606059689,-0.3636660994596513
0.0059619817382044,1.4349123479266792,-0.378382796568331
-0.0017898289140202,1.4400711307837513,-0.4194668104378138
-0.0066059357267588,1.4437485255112708,-0.4967492411759263
0.0367224091173429,1.4909204295905,-0.5529339259668198
0.021371606317692,1.465210554635797,-0.5821669992714911
0.021370699626251,1.4812384019197322,-0.6196661849178594
-0.016082309941001,1.468428199250856,-0.6075439677117049
-0.0298671134755808,1.465627808530278,-0.6517320485749708
-0.0204312207964893,1.444860683361935,-0.6665714380095408
-0.0570623310227471,1.4465361129136465,-0.6569995970613898
-0.0502433848148933,1.454496049302409,-0.622850398289125
-0.0924510801928306,1.426623665602089,-0.6235407969393693
-0.116942906997199,1.4271956558198349,-0.591487322044633
-0.1288467380154406,1.4429153786293307,-0.5419192527256717
-0.1204837364641168,1.4307373631096598,-0.4997047854051619
-0.1512843040902897,1.436861297258652,-0.4588787434261931
-0.1878843621203259,1.4329488212089263,-0.4549213265744122
-0.2179948099055157,1.4553957292697377,-0.4129671419746951
-0.2261275898974644,1.469303825794852,-0.4186437231481976
-0.2355425844163227,1.4394960570803164,-0.3855058299045243
-0.2786015945867817,1.448328310158261,-0.3750061076942224
-0.283322669504705,1.4570148885997096,-0.3984686089450708
-0.2703615331103106,1.4476368976452456,-0.4074399771594896
-0.3242802803542285,1.4527921803243726,-0.3916607585853946
-0.3306283262489766,1.4843900701560386,-0.4113468701006983
-0.291323411765542,1.48423086270513,-0.4268119709168256
-0.2685273288348003,1.481823951718803,-0.4200592427324166
-0.254830014209841,1.4911687715696038,-0.4357773743047172
-0.2388052226485743,1.5037234486096744,-0.4412223400750854
-0.1457499072127809,1.491439361641211,-0.4230865580779347
-0.1107348378480213,1.5000901054280098,-0.4848859506485066
-0.0607159788165496,1.487124780432337,-0.5104871934544155
-0.0123119625698559,1.4633354661451847,-0.5474665836299837
0.033056626254967,1.4649257865336245,-0.5222672545586295
0.0504335595216692,1.4589322027138982,-0.5754293825352773
0.0659188777956806,1.465154075002286,-0.5788669155196549
0.0589020551412793,1.4262704688564465,-0.5926179953207587
0.0279930242029084,1.4268859340939346,-0.5919059897528887
0.0321325540254459,1.458067935225462,-0.5955884017235056
-0.0030400069586462,1.4192095149669142,-0.5889550563631106
-0.0282485420108964,1.4203841356157678,-0.5547120623720709
-0.0849644568525265,1.4375207352744204,-0.5643697332081263
-0.1101642677193363,1.4249679413375216,-0.5593060625389271
-0.1523452366019697,1.441577141532599,-0.5202719284987471
-0.1626701429151586,1.4333114314895112,-0.5045868594717206
-0.1632389216516676,1.4538940227865509,-0.4637802330229089
-0.194865675984656,1.4382972902515814,-0.4849406263897027
-0.1927964160171112,1.4620918710821131,-0.4761329922692058
-0.2182898588082125,1.4602484209244186,-0.4709418485744442
-0.2145970151873971,1.421688985959172,-0.4355194460670614
-0.2129624172487802,1.4188922693845911,-0.4100229704833444
-0.2247025391949873,1.4231931951758414,-0.4560287429154945
-0.2366173552570673,1.434274512472076,-0.4462545168228877
-0.2369350140613882,1.4248010428866422,-0.4513052168928476
-0.2491230850918511,1.4340717549988378,-0.4406808312467641
-0.2307374545956061,1.4495986738439697,-0.47420726101982
-0.2331091281900462,1.433886381957672,-0.5202483722948362
-0.2321406837902209,1.4408864815826692,-0.5081748666176751
-0.2260662236804472,1.4995408872853773,-0.5429190268283068
-0.186031041613729,1.440823760616526,-0.4918659849150013
-0.1981626203644473,1.4411261554857582,-0.4754723403315518
-0.2054348255532639,1.4410951484622716,-0.461346246520429
-0.2093085962315432,1.4409542566757456,-0.4499468829574368
-0.2114241041633323,1.4409823893493443,-0.4418281576795984
-0.2131228213416501,1.4414823404397643,-0.437698592179417
-0.2152963628313021,1.4426872325395594,-0.4382733165761565
-0.2185065252168061,1.4446708075114676,-0.4439476779943728
-0.2229282762560619,1.4473185815045757,-0.4544857475556123
-0.2280895018261619,1.4503239711684843,-0.4689178395494175
-0.2328050219820024,1.4532007140435803,-0.4856002177607605
-0.2355050632856548,1.4553628093687607,-0.5023237153603921
-0.23475289482284,1.4562576052045932,-0.5165854332656141
-0.2296171767476524,1.455469402330271,-0.5261299097312362
-5.922337976755433e-07,-0.0001586760539533,-4.648682359041045e-05
-3.620287936262357e-05,-0.0013326792026258,-0.0004539222624575
-0.0003165100539635,-0.0052831546618265,-0.0022021883130333
-0.001440462729175,-0.01321976361473,-0.0071941644036209
-0.0044553732241845,-0.0232724102616603,-0.0180664319549438
-0.0106171128045007,-0.0292553927195773,-0.0376100772082988
-0.020972997409327,-0.0216859637611896,-0.0680469536599476
-0.0359113157991183,0.0099725656471403,-0.1103597249495286
-0.0544525683779437,0.0748977227803938,-0.1639391252660767
-0.0731130166243118,0.1784879440184679,-0.2269503747438237
-0.0853566907306256,0.3201432284511872,-0.2973623345187376
-0.0828420254272987,0.4922940004512043,-0.3735465902604689
-0.0579391616979564,0.6813459545764498,-0.4535609709518963
-0.0063067080671068,0.8701327055288002,-0.5340000416887178
0.0712129844157179,1.0413633616217408,-0.6098745609188764
0.1681578257071673,1.1812051848010967,-0.6756816087271532
0.2737024905138391,1.2816248046304557,-0.7268215134021381
0.3748533415847011,1.3409040609434424,-0.7605586104226991
0.4587818091169568,1.3627916065967394,-0.7761933165366359
0.5148608163870598,1.3549595100848408,-0.7746797224562935
0.5359938206589598,1.3272817887744308,-0.7582238802038694
0.5190678306481679,1.290245252741648,-0.7301300011839891
0.4650062838194054,1.2535321100312369,-0.6947368135431727
0.3787052303340264,1.2248143492668913,-0.6571785819217768
0.2683107168250682,1.209064776368391,-0.6227153810829026
0.1437673295356553,1.2085495643237087,-0.5956098198665639
0.0154586230450487,1.2232377026552483,-0.5781253316574706
-0.1067815306079928,1.251320990065094,-0.5702787497661186
-0.2145950768451295,1.289750216742561,-0.5702414728182483
-0.3018856463931497,1.3347700234912303,-0.574928924066199
-0.3652022841208923,1.382417992384791,-0.5806211356593813
-0.4037135741304653,1.428951900471806,-0.583608082915182
-0.4188874086990523,1.47118024149648,-0.5807636460832979
-0.4139838782971778,1.5066833645998203,-0.5699515734716054
-0.3934568441286172,1.5339242875142736,-0.5502289997658965
-0.3623444301623807,1.552258248058716,-0.5218558780674452
-0.3257110825204711,1.5618576291590864,-0.4861452934788477
-0.2881853265397058,1.5635736960589517,-0.4452031650828789
-0.2536192450117754,1.558758628436256,-0.4016093151129438
-0.2248791959683359,1.5490708918641758,-0.3580880940409834
-0.2037633208736684,1.536284537352916,-0.3172082297423249
-0.1910305842270689,1.5221191168711918,-0.2811507383641561
-0.1865187192872846,1.5081021625020954,-0.2515922433268968
-0.1892790675733458,1.495471173890353,-0.2297140791067843
-0.1976410193468957,1.4851312718588547,-0.2162809456386615
-0.2092947742683156,1.477662847007977,-0.2116976573976303
-0.2215336140817334,1.4732587706258933,-0.2158949169795963
-0.2316091534799496,1.4715190051925433,-0.2280036985373989
-0.237143690809114,1.4713530264956318,-0.246179649482185
-0.236513189628814,1.4712539411854362,-0.2680074542553916
-0.2290460153974166,1.4697986955608933,-0.2912672413117009
-0.2150467701564574,1.466038357053039,-0.3143117953782523
-0.1956172096117792,1.4596180780605126,-0.335822955307654
-0.1722889068757277,1.45071501129807,-0.3545729553462812
-0.1467416159126175,1.439892795988481,-0.3695679998148591
-0.1206544412072515,1.427848086839454,-0.3802229229877034
-0.0956036123168303,1.4152025576839569,-0.3863403638737562
-0.0731064478755487,1.402540072710323,-0.3880053893682746
-0.0546956623971454,1.3905187923307107,-0.3854625005537875
-0.0417375165222481,1.3798388370080543,-0.3790723007035796
-0.0349458496451307,1.37115264347832,-0.3694130381360372
-0.0338591537071103,1.3650454195553945,-0.3574260397152179
-0.0367230784081742,1.362033533866132,-0.3445265958795312
-0.0409820099714044,1.362508505365323,-0.3326520495499608
-0.0440970256824087,1.3666668652166545,-0.3241764326067525
-0.0442544512201713,1.374477371544254,-0.3216264626619905
-0.0407107543524434,1.3856444863744903,-0.3272152654591743
-0.0337070427238724,1.3995133996068965,-0.3423402290939192
-0.0241283409347252,1.4150014012926473,-0.3672211131306258
-0.0132229490920487,1.4307125647332102,-0.4007829473101232
-0.0024632076983817,1.4452333786200722,-0.4408487722400359
0.0065781527682863,1.4574326406972131,-0.4845565754918877
0.0123801614053606,1.4666037519497257,-0.5287577035867059
0.0136669804018997,1.4724274833222022,-0.570272069962847
0.0096787976953864,1.4748602307160097,-0.6060620510519721
0.0004068696386582,1.4740735967212135,-0.6334406330219797
-0.0134366737400682,1.470474053523645,-0.6503895450760893
-0.030765187258773,1.4647218292763435,-0.6558896279726747
-0.0504945171158672,1.4576781316873042,-0.6500398371953531
-0.0716136295851564,1.4502986751712603,-0.633913816880014
-0.0930126043746574,1.443514050211288,-0.6092830243506808
-0.1134783695026538,1.4381166227906972,-0.5783176618253896
-0.1321005212001233,1.4346728394630397,-0.5433969303576347
-0.1487980113847684,1.433442690938589,-0.5070943957246368
-0.1644241082228213,1.4342915613940814,-0.4721639167208087
-0.1803291436595374,1.4367171579290174,-0.4413230801458141
-0.1977388098878041,1.440113807008122,-0.416840094674048
-0.2172842800620984,1.4441048011153086,-0.4000685069112391
-0.2387956935408718,1.4486370359448093,-0.3911287637236695
-0.2612817759535067,1.4538010501356862,-0.3889474054029442
-0.2829430903555035,1.4596010941805666,-0.3916912115887221
-0.3012160610468062,1.465860030344241,-0.3973897259188147
-0.3130037700021504,1.4722578015834231,-0.4044931419329147
-0.3151851056941618,1.478396276255939,-0.4121707226109515
-0.3053384577054476,1.483834387554056,-0.4202750271614736
-0.2824709717849965,1.4881151584705632,-0.4291309134250854
-0.2474432870249834,1.490797024272411,-0.4393350868565982
-0.2028882719971229,1.4914942474671593,-0.4515489219166553
-0.1526925546377852,1.4899500975966715,-0.4662437374789456
-0.1013059481748483,1.4861311481078954,-0.4834610092189613
-0.053090604744459,1.480282843622381,-0.502673619968048
-0.0117158424098149,1.4729047734763832,-0.5228551131584069
0.0203271783240691,1.464667051118821,-0.5427429338390437
0.041784893895801,1.456315390535848,-0.5610277376145649
0.0522282639362392,1.4485832393225604,-0.576349675490326
0.0516343610623423,1.442107684606824,-0.5873916810334177
0.0403416478910031,1.4373472259842852,-0.5932030153717469
0.0192885988947576,1.4345055833055678,-0.5934410048274272
-0.0097120849700659,1.433485485113555,-0.5883197063327172
-0.0438940767416846,1.4339167779913495,-0.5784076422417539
-0.0798311609055928,1.4352748315879544,-0.5644893392122159
-0.1140895364961781,1.4370255980142066,-0.5475771756479086
-0.1439971856073774,1.4387179102892862,-0.5289441884475787
-0.1680980784065763,1.4400322695269845,-0.50997286333058
-5.972206902281012e-07,-0.0001600121824127,-4.687826493547549e-05
-3.650772496613897e-05,-0.0013439010005316,-0.0004577445055631
-0.0003191752203844,-0.0053276413573519,-0.0022207317945784
-0.0014525921160565,-0.0133310803632432,-0.0072547427175015
-0.0044928896030837,-0.0234683751151851,-0.0182185599748592
-0.0107065139852206,-0.0295017371542381,-0.0379267720924262
-0.0211496001040666,-0.0218685699744793,-0.0686199416382813
-0.0362137062976242,0.0100565394317348,-0.1112890067510961
-0.0549110851136947,0.0755283975196658,-0.1653195713096342
-0.0737286632819829,0.1799908980920797,-0.2288614057218805
-0.0860754349951141,0.3228389879434371,-0.2998662679606367
-0.083539595004151,0.4964393519899964,-0.3766920316660671
-0.0584270372212835,0.6870832142193961,-0.457380171809815
-0.0063598135730986,0.8774596401380199,-0.5384965780927783
0.0718126318911271,1.0501321404603696,-0.6150099971566898
0.1695737952313058,1.1911514988450556,-0.6813711718619944
0.2760071967243208,1.2924167000245894,-0.732941699055929
0.3780097864630367,1.352195116100137,-0.7669628786103425
0.4626449719356175,1.374266965382914,-0.7827292364466009
0.519196191336821,1.366368918862895,-0.7812028971783336
0.5405071456379669,1.3384581378675826,-0.764608488843567
0.5234386306752711,1.3011097364423831,-0.7362780458913232
0.4689218596996966,1.2640874514663971,-0.7005868306395363
0.3818941099626121,1.2351278733862483,-0.6627123406987147
0.2705700217157347,1.2192456815320218,-0.6279589431836708
0.1449779193867858,1.2187261311548792,-0.600625140144773
0.0155887920634983,1.233537950654133,-0.5829934241611463
-0.1076806822974603,1.261857712809907,-0.5750807702878328
-0.2164020702905134,1.300610532002814,-0.5750431794501871
-0.3044276682899596,1.3460094271113063,-0.5797701012852786
-0.3682774624677001,1.394058614750154,-0.5855102440294913
-0.4071130360053189,1.4409843606562724,-0.588522342813427
-0.4224146415368276,1.483568284560865,-0.585653954459511
-0.4174698210577263,1.5193703609844846,-0.5747508390120387
-0.3967699394187527,1.5468406655319014,-0.5548621917787528
-0.3653955440085168,1.5653290068152628,-0.5262501547906876
-0.3284537260137706,1.575009219307402,-0.4902388699566274
-0.2906119851740458,1.576739736313418,-0.4489519892078122
-0.2557548406652127,1.5718841235125145,-0.4049910581178775
-0.2267727866279728,1.562114811553227,-0.361103367496064
-0.2054791057399452,1.549220789805925,-0.3198792751381141
-0.1926391533454336,1.534936089691425,-0.2835181623929727
-0.1880892963394169,1.5208011058454105,-0.2537107706542
-0.1908728880816338,1.508063758252998,-0.2316483818007735
-0.1993052514986732,1.4976367892884108,-0.2181021349076611
-0.2110571366245075,1.4901054767191786,-0.2134802531819535
-0.2233990333376784,1.4856643159022032,-0.2177128557021858
-0.2335594136088492,1.4839099008096868,-0.2299235990068664
-0.239140554396136,1.4837425244925604,-0.2482526001739768
-0.2385047440935725,1.4836426048365414,-0.270264205529807
-0.2309746926746364,1.4821751053460497,-0.2937198511461993
-0.2168575670761097,1.4783831029848769,-0.3169584514078557
-0.1972644003151702,1.4719087621647091,-0.338650745618465
-0.1737396620841591,1.462930727311106,-0.3575586296480432
-0.1479772506812124,1.4520173837593575,-0.372679939581171
-0.1216704094560259,1.4398712523838573,-0.3834245823161667
-0.0964086405744739,1.427119241809339,-0.3895935349877932
-0.0737220392212055,1.4143501326405652,-0.3912725807953552
-0.0551562261011016,1.4022276273159522,-0.3887082796377349
-0.0420889664245062,1.39145774164844,-0.3822642712406872
-0.035240110455679,1.3826984062041552,-0.3725236730507092
-0.0341442640167897,1.3765397565273845,-0.3604357383554205
-0.0370323043370886,1.373502509316419,-0.3474276750173534
-0.041327098146239,1.373981480303382,-0.3354531393138426
-0.0444683437831801,1.3781748555385955,-0.3269061536119138
-0.0446270949194562,1.3860511300746114,-0.3243347116975063
-0.0410535584248993,1.3973122773663504,-0.3299705748940735
-0.0339908721861357,1.411297973498318,-0.3452228979750436
-0.024331513134936,1.4269163915847602,-0.3703132909857241
-0.0133342926638083,1.442759850554996,-0.4041577319019138
-0.0024839490883102,1.4574029366575163,-0.444560930289301
0.0066335439688197,1.4697049223708936,-0.4886367742024268
0.0124844083006816,1.4789532587777003,-0.5332100969902461
0.0137820629302013,1.4848260287608126,-0.5750740342374147
0.0097602978129654,1.4872792610541783,-0.6111653841286075
0.0004102956761097,1.486486003223955,-0.6387745068868338
-0.0135498169758451,1.4828561501466817,-0.655866136907443
-0.0310242448874003,1.4770554894130263,-0.6614125331393076
-0.0509197051621057,1.469952480512834,-0.6555134843186661
-0.0722166506850016,1.4625108854344755,-0.6392516751798444
-0.0937958151030395,1.455669130679112,-0.6144134795669483
-0.1144339117867488,1.4502262543315734,-0.5831873738413015
-0.1332128709308335,1.4467534726970026,-0.5479725930700959
-0.1500509619892805,1.4455129657321195,-0.5113643736884214
-0.1658086380554239,1.446368984083881,-0.4761397633022149
-0.1818476015169823,1.4488150053047149,-0.4450392320950765
-0.1994038654828267,1.452240255797759,-0.4203500881460456
-0.2191139178880423,1.4562648559890097,-0.4034372755722968
-0.2408064677830305,1.4608352544089815,-0.3944222554604807
-0.2634818937916573,1.4660427520754906,-0.3922225290567335
-0.28532560684752,1.4718916352723503,-0.3949894394062508
-0.3037524447139337,1.4782032746796832,-0.4007359379594407
-0.3156394118308888,1.4846549182204305,-0.4078991681424676
-0.3178391154153775,1.490845081793088,-0.4156413977312138
-0.3079095539291302,1.4963289845959098,-0.4238139444120656
-0.2848495128122685,1.5006458016561637,-0.4327444014844149
-0.2495268781507998,1.5033502500540177,-0.4430344989491226
-0.2045966885322732,1.5040533442023845,-0.4553511803569197
-0.1539782991639214,1.5024961918495672,-0.4701697333124092
-0.1021589928346867,1.4986450849749091,-0.4875319827361583
-0.0535376530933544,1.4927475349613644,-0.5069063728802
-0.0118144954206524,1.4853073379269524,-0.5272578039202485
0.0204983429124405,1.4770002499971513,-0.547313089587227
0.0421367427382619,1.468578264427448,-0.5657518601781023
0.0526680509620369,1.4607810047933778,-0.5812028161176471
0.0520691471411654,1.454250922801906,-0.5923378006420537
0.0406813439100671,1.4494503788351256,-0.5981980692020468
