normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
2.8262259379740225e-05,-1.7338354995643344e-05,5.225544251402209e-06,1,original,Clip
0.0002701224986758,-0.0001731155530771,5.217467190156773e-05,1,original,Clip
0.0012802991426741,-0.0008513525694985,0.0002632575658126,1,original,Clip
0.0040836486831706,-0.0028030517770409,0.0008980704347841,1,original,Clip
0.0100196809947657,-0.0070828617526422,0.0023414503105799,1,original,Clip
0.0204185406755627,-0.0148692958663591,0.0050113621610007,1,original,Clip
0.0362772401840971,-0.0272599041649737,0.0092244278451677,1,original,Clip
0.0580372600478359,-0.0450675490464811,0.0150509369758354,1,original,Clip
0.0855048131567902,-0.0686382804806129,0.0222111109879023,1,original,Clip
0.1179069852695442,-0.0977271857640638,0.0300886523275875,1,original,Clip
0.1540444898576361,-0.1314670288019121,0.0378731828857598,1,original,Clip
0.192497224475959,-0.1684570130957517,0.0447826702512352,1,original,Clip
0.2318177347907268,-0.2069528044676134,0.0502659563189247,1,original,Clip
0.2706316167956448,-0.2450952770339048,0.054065483622182,1,original,Clip
0.3076163291632793,-0.2811229518456803,0.0561474178009983,1,original,Clip
0.3414211311993192,-0.3135199654293361,0.0565940691178677,1,original,Clip
0.3706428701903356,-0.3410822970065344,0.0554883439147518,1,original,Clip
0.3939554728216554,-0.362952915678514,0.0527962996256725,1,original,Clip
0.4103224785177138,-0.3787781814191068,0.0482998556385684,1,original,Clip
0.4190310477442967,-0.3892516624167523,0.0416743783264757,1,original,Clip
0.4196342175553659,-0.3968600753451028,0.0327283836705396,1,original,Clip
0.4122993067359698,-0.4058303870094706,0.0215894014655941,1,original,Clip
0.3984039700659636,-0.4207365221837563,0.0086284172206348,1,original,Clip
0.3806220867937902,-0.4446847123090787,-0.0057817187653545,1,original,Clip
0.3623631684074993,-0.4782905402011821,-0.0214941401789539,1,original,Clip
0.3469080092788804,-0.5196630462764279,-0.0386650952388544,1,original,Clip
0.3365504621646941,-0.5649056998210923,-0.0574938946610386,1,original,Clip
0.3321911489621319,-0.608794208369277,-0.0777306326808771,1,original,Clip
0.333558831800898,-0.645650512759448,-0.0984407503496072,1,original,Clip
0.3396988845236647,-0.6703939129255033,-0.1182398622729323,1,original,Clip
0.3493480224079315,-0.6794646268933252,-0.1356951790408779,1,original,Clip
0.3610601707216611,-0.6713180558008159,-0.149579853708944,1,original,Clip
0.3731710179560005,-0.6464747944952215,-0.1589610915789135,1,original,Clip
0.3838617135061861,-0.6072504887946398,-0.1632472906068148,1,original,Clip
0.3914614338180865,-0.5572645688603045,-0.1622474975343684,1,original,Clip
0.3948227081297266,-0.5008530478529887,-0.1561670376742132,1,original,Clip
0.3935196528268345,-0.4425447001632288,-0.1454851194099473,1,original,Clip
0.38778219986522,-0.3866760207490511,-0.1308126257324848,1,original,Clip
0.3782980630357547,-0.3370621807862021,-0.1128707083585977,1,original,Clip
0.3661062032563313,-0.2966388140543826,-0.0926115492269772,1,original,Clip
0.3526079616441231,-0.267176041048771,-0.0713536049078977,1,original,Clip
0.3394823809739555,-0.2492150617502138,-0.0507647680095601,1,original,Clip
0.3283819243359872,-0.242227875263717,-0.0326514710284869,1,original,Clip
0.3205310739075758,-0.2449062743779337,-0.0186411569185476,1,original,Clip
0.316420800310969,-0.2554640970610152,-0.009866367896577,1,original,Clip
0.3157327383540201,-0.2718511013083914,-0.0067587060808093,1,original,Clip
0.3175407297156126,-0.2918868351504833,-0.0090269404597976,1,original,Clip
0.3206898767707707,-0.3134075378683373,-0.0157775491320787,1,original,Clip
0.3241467807110051,-0.3344691526030339,-0.0256769773058871,1,original,Clip
