normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
-1.8666068316973244e-05,-1.081177395912761e-05,1.6410999112400051e-06,1,original,Nothing
-0.0001863721639844,-0.0001079506232944,2.603276158736285e-05,1,original,Nothing
-0.0009211513480453,-0.0005335499682145,0.0001676616436365,1,original,Nothing
-0.0029919159019315,-0.0017692119642341,0.0006675935379693,1,original,Nothing
-0.0071985257768618,-0.0044950653250534,0.0019485573009389,1,original,Nothing
-0.0138133315615792,-0.0094594403043454,0.0045387487156887,1,original,Nothing
-0.0222934191967644,-0.017375356592128,0.0088584060534991,1,original,Nothing
-0.0313981947376131,-0.0289038782221539,0.01499485896504,1,original,Nothing
-0.0394661531332719,-0.0446314476855199,0.0226444568113354,1,original,Nothing
-0.0447997985037072,-0.0649338798117301,0.0312323497151709,1,original,Nothing
-0.0461297691209365,-0.0897828187537834,0.0400741881461138,1,original,Nothing
-0.0428954712256657,-0.118637821812872,0.0485091461674222,1,original,Nothing
-0.0352016798019831,-0.1504987251205674,0.0560827873913822,1,original,Nothing
-0.0235755952537112,-0.1840923314605159,0.0627767423795727,1,original,Nothing
-0.0087140652050756,-0.2180895013635788,0.069052190309628,1,original,Nothing
0.0086288737865249,-0.2512361421166181,0.0755654784651507,1,original,Nothing
0.0276074079870919,-0.2823701819603211,0.0827681375447265,1,original,Nothing
0.0472244510677968,-0.3104085124357943,0.0907085175773389,1,original,Nothing
0.066307364030038,-0.3343935363807337,0.0991360957148935,1,original,Nothing
0.0835067518948567,-0.3535688436947275,0.1078103720486897,1,original,Nothing
0.0973445372046547,-0.3674005353873455,0.1168302420479272,1,original,Nothing
0.1064177004833918,-0.3755951084428912,0.1267343207680059,1,original,Nothing
0.1098473883491871,-0.3782269215297587,0.1382515107271388,1,original,Nothing
0.107769212134815,-0.3759056452079928,0.1519246959602961,1,original,Nothing
0.1014409599344377,-0.3697617082043917,0.1679099762284242,1,original,Nothing
0.0928433510663039,-0.3611608286307725,0.1859382752798539,1,original,Nothing
0.0840572674277747,-0.3513338085728247,0.2052464076560266,1,original,Nothing
0.0767358694142317,-0.3411549653479727,0.2244994523931352,1,original,Nothing
