normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
8.526619741253751e-06,-1.0698591588582316e-05,6.458854416370832e-06,1,original,Staple
9.145715311987e-05,-0.0001068205490353,5.7487916365643706e-05,1,original,Staple
0.0004839097251915,-0.0005240385064723,0.0002523385152342,1,original,Staple
0.0017072962437218,-0.0017232695710646,0.0007428784241686,1,original,Staple
0.0045669913853691,-0.0043679363244248,0.0016810096264349,1,original,Staple
0.0099577840870976,-0.0092578361218172,0.0031704420884742,1,original,Staple
0.0185610151773821,-0.0172731176814824,0.0052594996064075,1,original,Staple
0.0306175420042622,-0.0293178655364691,0.0079497694706531,1,original,Staple
0.0458665060235348,-0.046195387539662,0.011196743682967,1,original,Staple
0.0636190489740724,-0.0683845800201151,0.0149493727389754,1,original,Staple
0.0829022453993418,-0.0958231321772521,0.0192351908553844,1,original,Staple
0.1026064702008182,-0.1277999875192367,0.0241850246655049,1,original,Staple
0.1216857046573408,-0.1629378344911256,0.0299402185245375,1,original,Staple
0.1394364719986711,-0.1992648759587635,0.0364962805383987,1,original,Staple
0.1555881412500104,-0.2344374008779214,0.0435596065891405,1,original,Staple
0.1700449097741343,-0.2661373218951722,0.0505459552176141,1,original,Staple
0.1826143111248033,-0.2925099165147444,0.0568006623598644,1,original,Staple
0.1930414839819406,-0.3123496852811222,0.0618633085976767,1,original,Staple
0.2012018220911932,-0.3249706318995196,0.0655436894450092,1,original,Staple
0.2071606612312246,-0.3300674921903476,0.0678156011837192,1,original,Staple
0.2110297721295908,-0.327760962748672,0.0686778681457176,1,original,Staple
0.2127631482412865,-0.3187288350265138,0.0680984040123451,1,original,Staple
0.2121060060928627,-0.3043035107914337,0.0660618601221826,1,original,Staple
0.2087653773880564,-0.2864335136394427,0.0626431423704655,1,original,Staple
0.2026330998726442,-0.2674633154080927,0.0580325243985764,1,original,Staple
0.1939141318288949,-0.2498740112587245,0.0525155646650353,1,original,Staple
0.1831676684480626,-0.2360454855588953,0.0464489106112907,1,original,Staple
0.1712330771936178,-0.2278606763719161,0.0402550282664796,1,original,Staple
0.1590873082188003,-0.2261757987882546,0.0343954753664256,1,original,Staple
0.1478160477494043,-0.2305357819838948,0.0292727323502004,1,original,Staple
0.1386050119664672,-0.2393797874806537,0.0251125073437423,1,original,Staple
0.1324939662052315,-0.2505614234108735,0.0219187614355984,1,original,Staple
0.1299814782624417,-0.261875664206196,0.0195360785037665,1,original,Staple
0.1307959627991742,-0.2714612870450221,0.0177966944894817,1,original,Staple
0.1339837037711015,-0.2780501589764467,0.0166427068334215,1,original,Staple
0.1381858559638811,-0.2810278888200634,0.0161160985156122,1,original,Staple
0.1419298210200271,-0.2803537094991061,0.0162763094141383,1,original,Staple
0.1439374840544433,-0.2764553861604045,0.0171736295899877,1,original,Staple
0.1434014685789295,-0.2701045067885456,0.0188974987904589,1,original,Staple
0.1400588158905133,-0.262207917750139,0.0216252120813488,1,original,Staple
0.1340859359899359,-0.2535833286194188,0.0255822903097622,1,original,Staple
0.1259746239371665,-0.244840881861976,0.0309018514753017,1,original,Staple
0.1164368791209965,-0.236373903895375,0.0374820123770822,1,original,Staple
0.1063253001533502,-0.2284022317175167,0.0449283465967069,1,original,Staple
0.0965499406556952,-0.2210400675859334,0.0525892303640592,1,original,Staple
0.0879455945833382,-0.2143635703037633,0.0596710210738101,1,original,Staple
0.0811034457249867,-0.2084328558588515,0.0653833648957774,1,original,Staple
0.0762808498752389,-0.2032393987356714,0.0690534792703104,1,original,Staple
0.0734907869100308,-0.1986179179467016,0.0702278537238828,1,original,Staple
0.0727232778765548,-0.1942313363089335,0.0687708128137731,1,original,Staple
0.0741011051709657,-0.1896996915947859,0.0649020519871498,1,original,Staple
0.0778508972912115,-0.1847870119659148,0.0591631345550767,1,original,Staple
0.0841735507521021,-0.1794877521555254,0.0523182015265648,1,original,Staple
0.0930951966597958,-0.1739802685644632,0.0451768332748548,1,original,Staple
0.1042535589033454,-0.1685432214109214,0.0384208597900678,1,original,Staple
0.1164688904953175,-0.1635470796166935,0.0325135447841683,1,original,Staple
0.1270986176797559,-0.1595664225048829,0.0276509715925142,1,original,Staple
0.1319242622456438,-0.1574608733705638,0.0236816551560577,1,original,Staple
0.1263635236551388,-0.1582201939422689,0.0199226665374326,1,original,Staple
0.1072562086787014,-0.1625930028696506,0.0149911712303681,1,original,Staple
0.073885439496469,-0.1706653923502988,0.0070506511872695,1,original,Staple
0.0281614546669458,-0.1816263556506328,-0.0054339989573055,1,original,Staple
-0.025618924990639,-0.1938918776492924,-0.0229490346602043,1,original,Staple
-0.0815416526328415,-0.2054782613808848,-0.044681432558243,1,original,Staple
-0.1332916552613968,-0.2144181176389941,-0.0687614352099887,1,original,Staple
-0.1752916129884847,-0.2191297263220903,-0.0927260018821266,1,original,Staple
-0.2034626862705408,-0.2186945141636593,-0.1139615826579333,1,original,Staple
-0.2156115807434156,-0.2129723626886733,-0.1300160496098264,1,original,Staple
-0.211451121782371,-0.2025400044200002,-0.1388014203174761,1,original,Staple
-0.1923499108299866,-0.1885348959130562,-0.1387554081989674,1,original,Staple
-0.1609418138682514,-0.1724771877620756,-0.1289925344804885,1,original,Staple
-0.1205982758666928,-0.1560798069981848,-0.1094577160210823,1,original,Staple
-0.0748458033464068,-0.1410312338378284,-0.0810809291377008,1,original,Staple
-0.0269256748302026,-0.1287915128220738,-0.0458242180473258,1,original,Staple
0.0204501390667268,-0.1205009112017249,-0.0064571263897084,1,original,Staple
0.0651892002777497,-0.1169578457506919,0.0338996795762691,1,original,Staple
0.1057418118421204,-0.1185157263532126,0.0722014209805006,1,original,Staple
0.1409301735345151,-0.1249449071152307,0.1057218586471237,1,original,Staple
0.1698468323226252,-0.1354291708896859,0.1322158924123377,1,original,Staple
0.1918108658562264,-0.1487284955243194,0.1501320443174653,1,original,Staple
0.2062996850140009,-0.1634110399511056,0.1587978186789364,1,original,Staple
0.2129829843001849,-0.1780362363687307,0.1584345471502266,1,original,Staple
0.2119278723857755,-0.1912477505955459,0.1500573859534429,1,original,Staple
0.203758691637398,-0.2018465066160409,0.1353995872754036,1,original,Staple
0.1896381602581513,-0.2089192212577465,0.1168218786185197,1,original,Staple
0.1711750522736846,-0.2119775897053765,0.0970878990304896,1,original,Staple
0.1502945608658455,-0.2109850823750491,0.0790165762919585,1,original,Staple
0.1290077798307762,-0.2062639638924067,0.0651169207666127,1,original,Staple
0.1091493775065779,-0.1983962536946319,0.0572924220565488,1,original,Staple
0.0922012848599529,-0.1881639193317166,0.0566440751592675,1,original,Staple
0.0791755022836842,-0.1764868052051411,0.0633478689029299,1,original,Staple
0.0705140338733373,-0.1643332480286825,0.0766132557470037,1,original,Staple
0.0660788926631919,-0.1526104760401122,0.0947972682847333,1,original,Staple
0.0652887173497983,-0.1420747474464109,0.1156733979325996,1,original,Staple
0.0673287874098003,-0.1333336122122093,0.1367553040129607,1,original,Staple
0.0713318567474563,-0.1269421866484389,0.1556348102264932,1,original,Staple
0.076520179251492,-0.1234699053306347,0.1703121915946346,1,original,Staple
0.0823168818504035,-0.1234278339734781,0.1794128037182804,1,original,Staple
0.0884013433883066,-0.1270416097442902,0.1822190199617592,1,original,Staple
0.0946876517013163,-0.1338554231143551,0.1785724168578707,1,original,Staple
0.1011934895536711,-0.1422765354379738,0.1687531342701092,1,original,Staple
0.10794061146009,-0.1495524245339232,0.153414735238478,1,original,Staple
0.1151647370646128,-0.1525598253307095,0.133567892872843,1,original,Staple
0.123645263355275,-0.148940673065556,0.1105275401188339,1,original,Staple
0.1346113327161003,-0.1378163116274897,0.0857890432563597,1,original,Staple
0.1491618116081761,-0.1198805894716689,0.0609113094983391,1,original,Staple
0.1676424542769745,-0.0970532005131536,0.0374315336556063,1,original,Staple
0.1893600822247322,-0.0719229368513004,0.016711206280571,1,original,Staple
0.2126695230907053,-0.0472372355662623,-0.0002733837824484,1,original,Staple
0.2352861487822728,-0.0255359467756984,-0.0130248543664745,1,original,Staple
