normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
2.118037138008764e-05,-7.456713666321316e-06,3.611787512005664e-07,1,original,Clip
0.0001767260824532,-8.428034661765304e-05,3.606204815249791e-06,1,original,Clip
0.0007330145188196,-0.0004710281711788,1.7823801343918033e-05,1,original,Clip
0.0020806046685985,-0.0017542893713976,5.526029362470267e-05,1,original,Clip
0.0046434636746025,-0.0049411672493785,0.0001118007572889,1,original,Clip
0.0087548365920753,-0.0113164065683284,0.0001297699263078,1,original,Clip
0.0145416388871525,-0.0221240810814732,-1.845222603008515e-05,1,original,Clip
0.0218987385282429,-0.0382476519559502,-0.0004958906181163,1,original,Clip
0.0305117921479304,-0.0600066023136499,-0.0014244357573284,1,original,Clip
0.0399460764375101,-0.0870860408045064,-0.0027839528088553,1,original,Clip
0.0499066335088316,-0.118570891030842,-0.0043146213669628,1,original,Clip
0.0604550050427324,-0.1530202837888519,-0.0054901753153185,1,original,Clip
0.0718326806736304,-0.1885730067701768,-0.0056245292066603,1,original,Clip
0.0839973094848845,-0.2231723791527487,-0.0040775000925228,1,original,Clip
0.0963704737894916,-0.25490810124123,-0.0004383032641683,1,original,Clip
0.1080621882143521,-0.2823070743943571,0.0053880785272084,1,original,Clip
0.1183079175637551,-0.3044393803232831,0.0131541799547753,1,original,Clip
0.1267369799717235,-0.3208604181054523,0.0222507696892411,1,original,Clip
0.1333882773998191,-0.3314933152083416,0.0317290514628361,1,original,Clip
0.1385650919222194,-0.3365484821273083,0.0404438687014181,1,original,Clip
0.1426217922158432,-0.3364965693464055,0.0473108434007908,1,original,Clip
0.1458113822826581,-0.3320535125674445,0.0515620679010387,1,original,Clip
0.148280770467178,-0.3241650742124133,0.0529074931316333,1,original,Clip
0.1501542194754397,-0.3139526301830174,0.05157380267005,1,original,Clip
0.1516352387850102,-0.302572230017108,0.0481935901556383,1,original,Clip
0.1531127292859659,-0.2910710735945793,0.0435542385795966,1,original,Clip
0.1551917296013225,-0.2803478954895053,0.0383225964097171,1,original,Clip
