normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
7.049678664344428e-06,-1.7896331229033448e-05,-3.796581721103937e-06,1,original,Pencil_Sharpener
7.038782060355805e-05,-0.0001786866908391,-4.23622377618339e-05,1,original,Pencil_Sharpener
0.0003478944196857,-0.0008800611457302,-0.0002362946987926,1,original,Pencil_Sharpener
0.0011535919900022,-0.0028944102665501,-0.0008722349240517,1,original,Pencil_Sharpener
0.0029309497439234,-0.0072563172072833,-0.0023983391052379,1,original,Pencil_Sharpener
0.0061587160138467,-0.0149733220215294,-0.0052873900854832,1,original,Pencil_Sharpener
0.0112376124720983,-0.0267322256928393,-0.0098690862106935,1,original,Pencil_Sharpener
0.0183974412621837,-0.042728866543626,-0.0162582289570774,1,original,Pencil_Sharpener
0.0276432835203879,-0.0626397982976807,-0.0243806256728723,1,original,Pencil_Sharpener
0.0387449397850349,-0.085696520588197,-0.0340271438686647,1,original,Pencil_Sharpener
0.0512644653323205,-0.110825834723042,-0.0448790803935495,1,original,Pencil_Sharpener
0.0646115266656951,-0.1368020259753879,-0.0564837060182934,1,original,Pencil_Sharpener
0.0781143621665419,-0.1623338918602347,-0.0682045349632721,1,original,Pencil_Sharpener
0.0910944745186021,-0.1860918336063553,-0.079206107339375,1,original,Pencil_Sharpener
0.1029350268737032,-0.2067812283282854,-0.0885137709535666,1,original,Pencil_Sharpener
0.1131355910385627,-0.2233145111556444,-0.0951194372825096,1,original,Pencil_Sharpener
0.1213488641279513,-0.234996125222402,-0.0981084880852873,1,original,Pencil_Sharpener
0.1274081426359033,-0.2416003031995284,-0.096854129811509,1,original,Pencil_Sharpener
0.1313772737415609,-0.243317209042619,-0.0912577601188916,1,original,Pencil_Sharpener
0.1336305784659692,-0.2406384720184113,-0.0818618725234765,1,original,Pencil_Sharpener
0.1348931323489429,-0.2342588080969575,-0.0697202206566755,1,original,Pencil_Sharpener
0.1361753900066686,-0.225032705844014,-0.0561307251406651,1,original,Pencil_Sharpener
0.1386473801198093,-0.2139812430935424,-0.0423979175012758,1,original,Pencil_Sharpener
0.1435320785145665,-0.2022785297360652,-0.0296848586798051,1,original,Pencil_Sharpener
0.152005595792726,-0.1911446385986988,-0.0189460252920107,1,original,Pencil_Sharpener
0.1650529783196697,-0.1816842270809284,-0.0109096743396244,1,original,Pencil_Sharpener
0.1832968617544068,-0.1747688310023432,-0.0060752305321172,1,original,Pencil_Sharpener
0.2068625462658801,-0.1709731670481578,-0.0047167003005233,1,original,Pencil_Sharpener
0.2353218438097783,-0.1705261682353771,-0.0068723538252414,1,original,Pencil_Sharpener
0.2677239779920865,-0.1733020740648921,-0.0123042200314413,1,original,Pencil_Sharpener
0.302700608350446,-0.1788814154035244,-0.020473793949776,1,original,Pencil_Sharpener
0.3386209204736681,-0.1866399806981749,-0.0306032512083103,1,original,Pencil_Sharpener
0.373769122838804,-0.1958309759161017,-0.0418196240369086,1,original,Pencil_Sharpener
0.4065183502011746,-0.2056805937874689,-0.0532872753606424,1,original,Pencil_Sharpener
0.4354799346055191,-0.2154946606080957,-0.0642700767811636,1,original,Pencil_Sharpener
0.4596136475245002,-0.2247202494650974,-0.0741740560934155,1,original,Pencil_Sharpener
0.4782915638552762,-0.2329263348531899,-0.0825849534087194,1,original,Pencil_Sharpener
0.4913147118794644,-0.2397504236603554,-0.0892351622279901,1,original,Pencil_Sharpener
0.4988870303513121,-0.2449034256243552,-0.0939189208082134,1,original,Pencil_Sharpener
0.5015550139453169,-0.248239595129226,-0.0964588249621612,1,original,Pencil_Sharpener
0.5001236883170439,-0.2497875579726831,-0.0967492883062735,1,original,Pencil_Sharpener
0.4955603002759665,-0.2496915402794278,-0.0948070152508786,1,original,Pencil_Sharpener
0.4888965560065658,-0.2481214414605594,-0.0907773482229984,1,original,Pencil_Sharpener
0.4811077230183483,-0.2452066796998862,-0.0849273496192421,1,original,Pencil_Sharpener
0.4728832474736118,-0.2410160236039485,-0.0776651268168279,1,original,Pencil_Sharpener
0.4642792910514542,-0.2355999432603254,-0.0695654171006389,1,original,Pencil_Sharpener
0.4544760281634595,-0.2290716782527102,-0.0613687185937691,1,original,Pencil_Sharpener
0.4418821282778862,-0.2216688514459133,-0.053931981014975,1,original,Pencil_Sharpener
0.4245547002524595,-0.2137693337592885,-0.0481055298457002,1,original,Pencil_Sharpener
0.4007188055718114,-0.2058725089855353,-0.044542599712869,1,original,Pencil_Sharpener
0.3692084084552725,-0.1985518012534419,-0.0435156128981122,1,original,Pencil_Sharpener
0.3297420438353827,-0.1923683055718577,-0.0448428850774033,1,original,Pencil_Sharpener
0.2830104961210642,-0.1877556733637661,-0.0479556123308319,1,original,Pencil_Sharpener
0.2305951890023577,-0.1849327085725503,-0.0520348525530686,1,original,Pencil_Sharpener
0.174759330292534,-0.1838946759956992,-0.0561506404472321,1,original,Pencil_Sharpener
0.1181633533718266,-0.1844752042889032,-0.059392694590162,1,original,Pencil_Sharpener
0.0635556724882497,-0.1864202536247522,-0.0609908087900888,1,original,Pencil_Sharpener
0.013482590765195,-0.1894176954998045,-0.0604074031451126,1,original,Pencil_Sharpener
-0.0299497711000655,-0.1930983437269941,-0.0573886565085529,1,original,Pencil_Sharpener
-0.065241095206172,-0.1970670122267423,-0.0519722553516606,1,original,Pencil_Sharpener
-0.0915817272479606,-0.2009626564114832,-0.0444573932377745,1,original,Pencil_Sharpener
-0.1088590161507525,-0.2044971962970744,-0.0353469467350402,1,original,Pencil_Sharpener
-0.1175749217470286,-0.20745687641562,-0.0252734349429963,1,original,Pencil_Sharpener
-0.1186292018899272,-0.2096945315500687,-0.0149111976253657,1,original,Pencil_Sharpener
-0.1129774658554974,-0.2111376909469465,-0.0048579542495426,1,original,Pencil_Sharpener
-0.1013303830868813,-0.2118029548542955,0.0045109476103378,1,original,Pencil_Sharpener
-0.0840732877819064,-0.2117901520072453,0.0131473804767572,1,original,Pencil_Sharpener
-0.0614008279503362,-0.2112605094868545,0.0213225247177082,1,original,Pencil_Sharpener
-0.0335354829388097,-0.210426941376629,0.0295150107838655,1,original,Pencil_Sharpener
-0.0009202049050266,-0.2095441471342289,0.0382583813623423,1,original,Pencil_Sharpener
0.0356675732151838,-0.2088596222377008,0.0479924184476227,1,original,Pencil_Sharpener
0.0750943999081208,-0.2085539279052069,0.0589239767810176,1,original,Pencil_Sharpener
0.1159312042202713,-0.2087325159341114,0.0709116742042156,1,original,Pencil_Sharpener
0.1565720413879789,-0.2094387396770591,0.0834197975161822,1,original,Pencil_Sharpener
0.1953829334756318,-0.2106308281626988,0.0955635008975844,1,original,Pencil_Sharpener
