normalized_x,normalized_y,normalized_z,window_label,Augmentation,Object
-5.922337976755433e-07,-0.0001586760539533,-4.648682359041045e-05,1,original,Clip
-3.620287936262357e-05,-0.0013326792026258,-0.0004539222624575,1,original,Clip
-0.0003165100539635,-0.0052831546618265,-0.0022021883130333,1,original,Clip
-0.001440462729175,-0.01321976361473,-0.0071941644036209,1,original,Clip
-0.0044553732241845,-0.0232724102616603,-0.0180664319549438,1,original,Clip
-0.0106171128045007,-0.0292553927195773,-0.0376100772082988,1,original,Clip
-0.020972997409327,-0.0216859637611896,-0.0680469536599476,1,original,Clip
-0.0359113157991183,0.0099725656471403,-0.1103597249495286,1,original,Clip
-0.0544525683779437,0.0748977227803938,-0.1639391252660767,1,original,Clip
-0.0731130166243118,0.1784879440184679,-0.2269503747438237,1,original,Clip
-0.0853566907306256,0.3201432284511872,-0.2973623345187376,1,original,Clip
-0.0828420254272987,0.4922940004512043,-0.3735465902604689,1,original,Clip
-0.0579391616979564,0.6813459545764498,-0.4535609709518963,1,original,Clip
-0.0063067080671068,0.8701327055288002,-0.5340000416887178,1,original,Clip
0.0712129844157179,1.0413633616217408,-0.6098745609188764,1,original,Clip
0.1681578257071673,1.1812051848010967,-0.6756816087271532,1,original,Clip
0.2737024905138391,1.2816248046304557,-0.7268215134021381,1,original,Clip
0.3748533415847011,1.3409040609434424,-0.7605586104226991,1,original,Clip
0.4587818091169568,1.3627916065967394,-0.7761933165366359,1,original,Clip
0.5148608163870598,1.3549595100848408,-0.7746797224562935,1,original,Clip
0.5359938206589598,1.3272817887744308,-0.7582238802038694,1,original,Clip
0.5190678306481679,1.290245252741648,-0.7301300011839891,1,original,Clip
0.4650062838194054,1.2535321100312369,-0.6947368135431727,1,original,Clip
0.3787052303340264,1.2248143492668913,-0.6571785819217768,1,original,Clip
0.2683107168250682,1.209064776368391,-0.6227153810829026,1,original,Clip
0.1437673295356553,1.2085495643237087,-0.5956098198665639,1,original,Clip
0.0154586230450487,1.2232377026552483,-0.5781253316574706,1,original,Clip
-0.1067815306079928,1.251320990065094,-0.5702787497661186,1,original,Clip
-0.2145950768451295,1.289750216742561,-0.5702414728182483,1,original,Clip
-0.3018856463931497,1.3347700234912303,-0.574928924066199,1,original,Clip
-0.3652022841208923,1.382417992384791,-0.5806211356593813,1,original,Clip
-0.4037135741304653,1.428951900471806,-0.583608082915182,1,original,Clip
-0.4188874086990523,1.47118024149648,-0.5807636460832979,1,original,Clip
-0.4139838782971778,1.5066833645998203,-0.5699515734716054,1,original,Clip
-0.3934568441286172,1.5339242875142736,-0.5502289997658965,1,original,Clip
-0.3623444301623807,1.552258248058716,-0.5218558780674452,1,original,Clip
-0.3257110825204711,1.5618576291590864,-0.4861452934788477,1,original,Clip
-0.2881853265397058,1.5635736960589517,-0.4452031650828789,1,original,Clip
-0.2536192450117754,1.558758628436256,-0.4016093151129438,1,original,Clip
-0.2248791959683359,1.5490708918641758,-0.3580880940409834,1,original,Clip
-0.2037633208736684,1.536284537352916,-0.3172082297423249,1,original,Clip
-0.1910305842270689,1.5221191168711918,-0.2811507383641561,1,original,Clip
-0.1865187192872846,1.5081021625020954,-0.2515922433268968,1,original,Clip
-0.1892790675733458,1.495471173890353,-0.2297140791067843,1,original,Clip
-0.1976410193468957,1.4851312718588547,-0.2162809456386615,1,original,Clip
-0.2092947742683156,1.477662847007977,-0.2116976573976303,1,original,Clip
-0.2215336140817334,1.4732587706258933,-0.2158949169795963,1,original,Clip
